"Gene","Group_1","Group_2","Mock_expression","ZIKV_expression","log2FoldChange","pvalue","Original_significant_call","padj","Regulation","minusLog10P","minusLog10FDR","Mean_expression","log2Mean_expression","Direction"
"CHAF1A","Mock","ZIKV",17.1645,7.77785,-1.14199,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,12.471175,3.75180378776196,"Down in ZIKV"
"PXMP2","Mock","ZIKV",18.4842,8.40631,-1.13675,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,13.445255,3.85252376670185,"Down in ZIKV"
"H19","Mock","ZIKV",9.14327,4.15957,-1.13628,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,6.65142,2.93572751732785,"Down in ZIKV"
"WDHD1","Mock","ZIKV",8.18176,3.72347,-1.13576,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,5.952615,2.797555702723,"Down in ZIKV"
"LPL","Mock","ZIKV",5.37121,2.44634,-1.13462,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,3.908775,2.29536304044129,"Down in ZIKV"
"ZNF605","Mock","ZIKV",8.38898,3.82453,-1.13321,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,6.106755,2.82919096433693,"Down in ZIKV"
"MKI67","Mock","ZIKV",38.6335,17.6364,-1.1313,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,28.13495,4.86467892969088,"Down in ZIKV"
"LEPROT","Mock","ZIKV",16.1611,7.37767,-1.13129,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,11.769385,3.67461713842323,"Down in ZIKV"
"ZNF474","Mock","ZIKV",2.90032,1.32539,-1.1298,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.112855,1.6382383761476,"Down in ZIKV"
"FZD2","Mock","ZIKV",30.0716,13.7614,-1.12777,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,21.9165,4.51831481532514,"Down in ZIKV"
"FAM210B","Mock","ZIKV",20.9906,9.61049,-1.12706,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,15.300545,4.02684829588684,"Down in ZIKV"
"LOC284581","Mock","ZIKV",6.36444,2.91606,-1.12601,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,4.64025,2.49575911045506,"Down in ZIKV"
"TMEM107","Mock","ZIKV",12.5021,5.72881,-1.12586,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,9.115455,3.33848930964071,"Down in ZIKV"
"EXOSC3","Mock","ZIKV",10.455,4.79434,-1.12479,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,7.62467,3.10846925695538,"Down in ZIKV"
"PCNA","Mock","ZIKV",117.325,53.8122,-1.1245,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,85.5686,6.43577192308452,"Down in ZIKV"
"ZRANB2","Mock","ZIKV",64.2961,29.4905,-1.12448,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,46.8933,5.58175194014202,"Down in ZIKV"
"NES","Mock","ZIKV",172.014,79.0011,-1.12258,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,125.50755,6.98307967763916,"Down in ZIKV"
"TMEM91","Mock","ZIKV",13.2869,6.10526,-1.12188,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,9.69608,3.41901025592974,"Down in ZIKV"
"ADCY3","Mock","ZIKV",12.8572,5.90912,-1.12157,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,9.38316,3.37617367370174,"Down in ZIKV"
"BRIP1","Mock","ZIKV",4.5931,2.11157,-1.12115,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,3.352335,2.12178960535624,"Down in ZIKV"
"HMBS","Mock","ZIKV",13.1817,6.06162,-1.12076,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,9.62166,3.40893734941148,"Down in ZIKV"
"CDC42EP2","Mock","ZIKV",4.21953,1.94044,-1.1207,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,3.079985,2.02856384816114,"Down in ZIKV"
"LOC100507053","Mock","ZIKV",2.65462,1.22114,-1.12028,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,1.93788,1.55477546909346,"Down in ZIKV"
"ZDHHC8P1","Mock","ZIKV",2.83317,1.30366,-1.11985,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.068415,1.61749361907035,"Down in ZIKV"
"PLK4","Mock","ZIKV",11.6827,5.37718,-1.11944,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,8.52994,3.25246713103187,"Down in ZIKV"
"HIBCH","Mock","ZIKV",12.0907,5.5722,-1.11758,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,8.83145,3.29740420939783,"Down in ZIKV"
"MXD3","Mock","ZIKV",24.7019,11.3958,-1.11613,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,18.04885,4.25163199815048,"Down in ZIKV"
"LOC400927","Mock","ZIKV",14.713,6.79743,-1.11403,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,10.755215,3.55522902065815,"Down in ZIKV"
"TMEM17","Mock","ZIKV",3.29201,1.52164,-1.11335,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.406825,1.76842784173527,"Down in ZIKV"
"NOL12","Mock","ZIKV",4.7445,2.19448,-1.11238,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,3.46949,2.16011021922789,"Down in ZIKV"
"CDPF1","Mock","ZIKV",5.52977,2.55926,-1.11149,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,4.044515,2.33471556948424,"Down in ZIKV"
"TMEM254","Mock","ZIKV",33.1019,15.3221,-1.11131,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,24.212,4.65603866273212,"Down in ZIKV"
"NDRG2","Mock","ZIKV",24.3792,11.286,-1.11112,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,17.8326,4.23516028486421,"Down in ZIKV"
"ZNF781","Mock","ZIKV",2.38577,1.10465,-1.11087,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,1.74521,1.4569165151213,"Down in ZIKV"
"FOS","Mock","ZIKV",770.023,356.613,-1.11054,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,563.318,9.14036455760362,"Down in ZIKV"
"CDC20","Mock","ZIKV",75.6677,35.0897,-1.10863,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,55.3787,5.81707830700684,"Down in ZIKV"
"HMGN3","Mock","ZIKV",130.101,60.3344,-1.10858,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,95.2177,6.588230408356,"Down in ZIKV"
"TUBB4B","Mock","ZIKV",193.337,89.6756,-1.10833,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,141.5063,7.15488188994929,"Down in ZIKV"
"CCNB2","Mock","ZIKV",59.0539,27.4097,-1.10735,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,43.2318,5.46701204836593,"Down in ZIKV"
"NCAPD2","Mock","ZIKV",42.2072,19.6012,-1.10654,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,30.9042,4.9956744536837,"Down in ZIKV"
"PTN","Mock","ZIKV",340.021,158.106,-1.10474,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,249.0635,7.96615068267189,"Down in ZIKV"
"RNASEH2A","Mock","ZIKV",37.1538,17.2795,-1.10445,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,27.21665,4.81847481013386,"Down in ZIKV"
"POP5","Mock","ZIKV",21.0213,9.78556,-1.10313,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,15.40343,4.03592561257145,"Down in ZIKV"
"TROAP","Mock","ZIKV",24.4202,11.3767,-1.10199,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,17.89845,4.24019600822189,"Down in ZIKV"
"DLL4","Mock","ZIKV",2.84379,1.32621,-1.10051,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.085,1.62527048937469,"Down in ZIKV"
"SRD5A3","Mock","ZIKV",1.81059,0.844729,-1.0999,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,1.3276595,1.21888003007186,"Down in ZIKV"
"ADAMTS8","Mock","ZIKV",1.03491,0.482846,-1.09988,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,0.758878,0.814655417489212,"Down in ZIKV"
"TEX9","Mock","ZIKV",14.4897,6.76079,-1.09977,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,10.625245,3.53918921597345,"Down in ZIKV"
"TPM1","Mock","ZIKV",77.4198,36.1421,-1.09902,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,56.78095,5.85252201891834,"Down in ZIKV"
"LOC729683","Mock","ZIKV",5.17886,2.41782,-1.09893,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,3.79834,2.26253538750526,"Down in ZIKV"
"EFEMP1","Mock","ZIKV",3.84499,1.79602,-1.09818,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.820505,1.93376334842919,"Down in ZIKV"
"COBL","Mock","ZIKV",3.25255,1.51962,-1.09787,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.386085,1.75961818928178,"Down in ZIKV"
"C5","Mock","ZIKV",2.86913,1.34123,-1.09706,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.10518,1.63467690051679,"Down in ZIKV"
"CTGF","Mock","ZIKV",318.659,149.033,-1.09638,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,233.846,7.87557121096545,"Down in ZIKV"
"PRSS23","Mock","ZIKV",75.5884,35.3892,-1.09485,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,55.4888,5.81989294850034,"Down in ZIKV"
"CASC5","Mock","ZIKV",6.74773,3.16122,-1.09392,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,4.954475,2.57397431274334,"Down in ZIKV"
"TTC14","Mock","ZIKV",24.7165,11.5823,-1.09355,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,18.1494,4.25922728439606,"Down in ZIKV"
"LY6E","Mock","ZIKV",13.4329,6.29657,-1.09313,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,9.864735,3.44158108129351,"Down in ZIKV"
"KAT2A","Mock","ZIKV",21.9143,10.2807,-1.09193,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,16.0975,4.09571348425126,"Down in ZIKV"
"LOC100506123","Mock","ZIKV",7.55615,3.5486,-1.0904,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,5.552375,2.71201792644759,"Down in ZIKV"
"IFT81","Mock","ZIKV",40.4733,19.0284,-1.08882,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,29.75085,4.94255438416319,"Down in ZIKV"
"JRK","Mock","ZIKV",9.07228,4.26673,-1.08833,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,6.669505,2.93913346728618,"Down in ZIKV"
"PBK","Mock","ZIKV",26.6053,12.5322,-1.08607,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,19.56875,4.36238221623699,"Down in ZIKV"
"FOXN4","Mock","ZIKV",5.31267,2.50288,-1.08584,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,3.907775,2.29506910926468,"Down in ZIKV"
"DCAF16","Mock","ZIKV",18.0094,8.49112,-1.08472,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,13.25026,3.83291633678149,"Down in ZIKV"
"EXTL2","Mock","ZIKV",48.3411,22.7952,-1.08452,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,35.56815,5.19251573678849,"Down in ZIKV"
"MLF1IP","Mock","ZIKV",24.1568,11.3958,-1.08392,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,17.7763,4.23084089283332,"Down in ZIKV"
"EGR2","Mock","ZIKV",18.535,8.75263,-1.08246,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,13.643815,3.87221954772956,"Down in ZIKV"
"PACSIN3","Mock","ZIKV",4.66114,2.20213,-1.08178,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,3.431635,2.14783906248487,"Down in ZIKV"
"PAICS","Mock","ZIKV",104.068,49.2487,-1.07937,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,76.65835,6.2790691496472,"Down in ZIKV"
"C4orf3","Mock","ZIKV",24.1919,11.4503,-1.07914,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,17.8211,4.2342790437917,"Down in ZIKV"
"CENPH","Mock","ZIKV",40.8143,19.3194,-1.07902,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,30.06685,4.95730406277893,"Down in ZIKV"
"ASIC1","Mock","ZIKV",11.6373,5.50977,-1.0787,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,8.573535,3.25905173404119,"Down in ZIKV"
"SSTR2","Mock","ZIKV",8.69994,4.12193,-1.07768,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,6.410935,2.88965557151444,"Down in ZIKV"
"UBE2C","Mock","ZIKV",95.1669,45.0956,-1.07747,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,70.13125,6.15241161134501,"Down in ZIKV"
"MOGS","Mock","ZIKV",22.1114,10.4829,-1.07675,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,16.29715,4.11246244375615,"Down in ZIKV"
"CLN6","Mock","ZIKV",13.6259,6.46456,-1.07573,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,10.04523,3.46535155580822,"Down in ZIKV"
"RGS5","Mock","ZIKV",6.47985,3.07568,-1.07505,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,4.777765,2.53051152611968,"Down in ZIKV"
"GEN1","Mock","ZIKV",7.68777,3.65264,-1.07363,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,5.670205,2.73773110143063,"Down in ZIKV"
"NME4","Mock","ZIKV",140.655,66.8436,-1.0733,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,103.7493,6.71079679274562,"Down in ZIKV"
"DEPDC1","Mock","ZIKV",6.39212,3.03985,-1.0723,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,4.715985,2.51500213049006,"Down in ZIKV"
"CREG1","Mock","ZIKV",9.11771,4.33658,-1.07212,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,6.727145,2.94993547040293,"Down in ZIKV"
"MTAP","Mock","ZIKV",6.62622,3.15177,-1.07202,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,4.888995,2.55802144861808,"Down in ZIKV"
"CD82","Mock","ZIKV",17.4792,8.31978,-1.07102,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,12.89949,3.79696004344987,"Down in ZIKV"
"TSPAN19","Mock","ZIKV",5.98767,2.85022,-1.07092,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,4.418945,2.43801200445372,"Down in ZIKV"
"AMT","Mock","ZIKV",5.81453,2.76786,-1.07089,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,4.291195,2.40359358734438,"Down in ZIKV"
"SKA3","Mock","ZIKV",7.0218,3.34461,-1.07,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,5.183205,2.62835483797429,"Down in ZIKV"
"IGFBP5","Mock","ZIKV",3.74332,1.78578,-1.06777,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.76455,1.91247742092136,"Down in ZIKV"
"FAM64A","Mock","ZIKV",37.1955,17.7492,-1.06738,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,27.47235,4.83148966746981,"Down in ZIKV"
"UBXN8","Mock","ZIKV",4.02126,1.9194,-1.06699,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.97033,1.98925892413838,"Down in ZIKV"
"PBXIP1","Mock","ZIKV",23.5463,11.2422,-1.06658,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,17.39425,4.2011829485106,"Down in ZIKV"
"KIF4A","Mock","ZIKV",17.6742,8.4415,-1.06608,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,13.05785,3.813304061167,"Down in ZIKV"
"CCDC80","Mock","ZIKV",1.72518,0.825017,-1.06425,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,1.2750985,1.18592900789826,"Down in ZIKV"
"SMOC1","Mock","ZIKV",7.46321,3.56917,-1.06421,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,5.51619,2.70402867078507,"Down in ZIKV"
"LOC100131564","Mock","ZIKV",7.8222,3.74179,-1.06384,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,5.781995,2.76170972074231,"Down in ZIKV"
"MIR210HG","Mock","ZIKV",2.14886,1.02847,-1.06308,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,1.588665,1.37220827767157,"Down in ZIKV"
"PPCDC","Mock","ZIKV",1.76713,0.846039,-1.06261,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,1.3065845,1.20575814542673,"Down in ZIKV"
"C17orf53","Mock","ZIKV",3.7802,1.81008,-1.06241,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.79514,1.92415310661051,"Down in ZIKV"
"ADCY6","Mock","ZIKV",23.702,11.358,-1.06129,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,17.53,4.21179097625254,"Down in ZIKV"
"TUBA1B","Mock","ZIKV",671.683,321.95,-1.06094,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,496.8165,8.95947023864264,"Down in ZIKV"
"ARSA","Mock","ZIKV",5.06977,2.43073,-1.06053,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,3.75025,2.2480034427634,"Down in ZIKV"
"KLHDC9","Mock","ZIKV",7.87249,3.77685,-1.05964,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,5.82467,2.77075928766271,"Down in ZIKV"
"TMED1","Mock","ZIKV",16.8843,8.10321,-1.05912,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,12.493755,3.75421996771403,"Down in ZIKV"
"LOC338799","Mock","ZIKV",15.2015,7.30265,-1.05772,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,11.252075,3.61495419829476,"Down in ZIKV"
"MURC","Mock","ZIKV",9.21208,4.42553,-1.05768,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,6.818805,2.96694812769709,"Down in ZIKV"
"CKLF","Mock","ZIKV",11.4436,5.49796,-1.05757,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,8.47078,3.2434832489029,"Down in ZIKV"
"MZF1","Mock","ZIKV",20.3329,9.76993,-1.0574,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,15.051415,4.00462857749978,"Down in ZIKV"
"CKS1B","Mock","ZIKV",100.207,48.1523,-1.0573,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,74.17965,6.2322702937953,"Down in ZIKV"
"CSGALNACT1","Mock","ZIKV",5.65008,2.71591,-1.05684,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,4.182995,2.3737860019652,"Down in ZIKV"
"LRRC8A","Mock","ZIKV",23.0242,11.0755,-1.05578,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,17.04985,4.17391494279453,"Down in ZIKV"
"PDLIM1","Mock","ZIKV",4.93366,2.37387,-1.05542,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,3.653765,2.21839836117418,"Down in ZIKV"
"HEPH","Mock","ZIKV",11.0181,5.302,-1.05526,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,8.16005,3.19535547327366,"Down in ZIKV"
"NSMCE4A","Mock","ZIKV",30.0772,14.4764,-1.05497,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,22.2768,4.54082083090617,"Down in ZIKV"
"LOC100505876","Mock","ZIKV",13.597,6.55195,-1.05329,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,10.074475,3.46916640243973,"Down in ZIKV"
"FANCI","Mock","ZIKV",23.4415,11.305,-1.05211,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,17.37325,4.19953493876541,"Down in ZIKV"
"SRSF5","Mock","ZIKV",240.564,116.025,-1.05198,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,178.2945,7.48618742285314,"Down in ZIKV"
"CHRDL1","Mock","ZIKV",3.21054,1.54941,-1.05109,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.379975,1.75701257564669,"Down in ZIKV"
"E2F3","Mock","ZIKV",9.06759,4.37673,-1.05086,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,6.72216,2.94900444664123,"Down in ZIKV"
"PGBD2","Mock","ZIKV",3.4837,1.68215,-1.05032,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.582925,1.84113784448068,"Down in ZIKV"
"CCDC14","Mock","ZIKV",58.793,28.3966,-1.04992,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,43.5948,5.47880358862972,"Down in ZIKV"
"TICRR","Mock","ZIKV",5.33835,2.57887,-1.04966,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,3.95861,2.30993576029957,"Down in ZIKV"
"AMDHD2","Mock","ZIKV",5.51021,2.66336,-1.04886,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,4.086785,2.34675411798887,"Down in ZIKV"
"ARV1","Mock","ZIKV",11.0852,5.35823,-1.04881,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,8.221715,3.20503507949521,"Down in ZIKV"
"KIF23","Mock","ZIKV",16.9531,8.19495,-1.04874,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,12.574025,3.76277667021486,"Down in ZIKV"
"RRM1","Mock","ZIKV",46.8632,22.6551,-1.04862,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,34.75915,5.16024053875313,"Down in ZIKV"
"C18orf54","Mock","ZIKV",6.9304,3.35625,-1.04609,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,5.143325,2.61901970814077,"Down in ZIKV"
"RBL1","Mock","ZIKV",4.03641,1.95725,-1.04424,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,2.99683,1.99885621089377,"Down in ZIKV"
"CASP6","Mock","ZIKV",6.91115,3.3544,-1.04287,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,5.132775,2.61654002217725,"Down in ZIKV"
"RBM12","Mock","ZIKV",31.5387,15.308,-1.04283,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,23.42335,4.61018919434919,"Down in ZIKV"
"KIF15","Mock","ZIKV",15.4846,7.51703,-1.0426,5e-05,"yes",0.000320686218678815,"Down_in_ZIKV",4.30102999566398,3.49391970324695,11.500815,3.64395025042505,"Down in ZIKV"
