GeneSymbol,in_Zika_Up,in_Zika_Down,in_Dengue_Up,in_Dengue_Down
C22ORF39,False,True,False,False
C22ORF42,True,False,False,False
C22ORF46,False,True,False,False
C22ORF46P,False,False,True,False
C2CD2,False,True,False,False
C2CD2L,True,False,False,False
C2CD3,False,True,False,False
C2CD4C,False,True,False,False
C2CD4D,False,False,False,True
C2CD5,False,True,False,False
C2ORF16,False,True,False,False
C2ORF43,False,True,False,False
C2ORF44,False,True,False,False
C2ORF48,False,True,False,False
C2ORF62,False,True,False,False
C2ORF66,True,False,False,False
C2ORF68,False,True,False,True
C2ORF81,False,True,False,True
C3AR1,False,True,True,False
C3ORF33,True,False,False,False
C3ORF52,False,False,True,False
C3ORF58,False,True,False,False
C3ORF70,False,False,True,False
C4B,False,False,True,False
C4ORF21,False,True,False,False
C4ORF27,False,True,False,False
C4ORF29,True,False,False,False
C4ORF3,False,True,False,False
C4ORF33,False,False,True,False
C4ORF46,False,True,False,False
C4ORF50,False,False,False,True
C5,False,True,False,False
C5ORF15,False,False,True,False
C5ORF22,True,False,True,False
C5ORF24,False,True,False,False
C5ORF30,True,False,False,False
C5ORF4,True,False,False,False
C5ORF49,False,True,False,False
C5ORF51,True,False,False,False
C5ORF54,False,True,False,False
C5ORF55,False,True,False,False
C6ORF1,True,False,False,False
C6ORF106,True,False,False,False
C6ORF118,False,True,False,False
C6ORF120,False,True,True,False
C6ORF163,False,True,False,False
C6ORF170,False,True,False,False
C6ORF211,True,False,False,False
C6ORF226,False,True,False,False
C6ORF48,True,False,False,False
C6ORF52,False,False,True,False
C6ORF62,True,False,True,False
C7ORF10,True,False,False,False
C7ORF25,False,True,False,False
C7ORF41,False,True,False,False
C7ORF49,False,True,False,False
C7ORF57,False,True,False,False
C7ORF60,True,False,False,False
C7ORF63,False,True,False,False
C7ORF73,False,True,False,False
C8ORF42,False,True,False,False
C8ORF44,False,True,False,False
C8ORF46,False,True,False,False
C8ORF48,False,True,False,False
C8ORF76,False,False,True,False
C9ORF114,False,True,False,False
C9ORF116,False,True,False,False
C9ORF123,False,True,False,False
C9ORF156,False,True,False,False
C9ORF172,True,False,False,False
C9ORF37,False,True,False,False
C9ORF40,False,True,True,False
C9ORF69,False,True,False,False
C9ORF78,True,False,False,True
C9ORF85,False,False,True,False
C9ORF91,True,False,False,False
CA11,False,False,False,True
CA12,False,False,True,False
CA13,False,True,False,False
CA14,False,True,False,False
CA2,True,False,False,False
CA5B,True,False,False,True
CAAP1,False,False,True,False
CAB39,True,False,False,False
CABIN1,False,False,False,True
CABLES1,False,False,True,False
CABLES2,False,True,False,False
CABP5,False,False,False,True
CACFD1,False,True,False,False
CACHD1,False,True,False,False
CACNA1B,True,False,False,False
CACNA1C,True,False,False,False
CACNA1E,True,False,False,False
CACNA1G,False,True,False,False
CACNA2D1,True,False,False,False
CACNA2D2,True,False,False,True
CACNA2D3,False,False,False,True
CACNA2D4,False,False,False,True
CACNB1,True,False,False,False
CACNB4,True,False,False,False
CACNG3,True,False,False,False
CACNG6,False,False,False,True
CACNG7,True,False,False,False
CACUL1,True,False,False,False
CACYBP,False,False,True,False
CAD,False,True,False,False
CADM1,False,False,True,False
CADM4,False,True,False,False
CAHM,False,True,False,False
CALB1,True,False,False,False
CALB2,True,False,False,False
CALCOCO1,False,True,False,True
CALCRL,True,False,False,False
CALHM2,False,True,False,False
CALM3,False,True,False,False
CALML4,False,True,True,False
CALR,False,False,True,False
CALU,False,False,True,False
CALY,True,False,False,False
CAMK1D,True,False,False,True
CAMK1G,True,False,False,False
CAMK2B,True,False,False,False
CAMK2D,True,False,False,False
CAMK2G,False,False,False,True
CAMK2N1,False,True,False,True
CAMK2N2,True,False,False,False
CAMK4,True,False,False,True
CAMKK1,False,False,False,True
CAMKK2,False,True,False,False
CAMKMT,True,False,False,False
CAMKV,False,True,False,False
CAMLG,True,False,False,True
CAMSAP1,False,False,False,True
CAMSAP3,True,False,False,False
CAMTA1,False,True,False,False
CAMTA2,True,False,False,False
CAND1,False,False,True,False
CAND2,False,False,False,True
CANT1,False,True,False,False
CANX,True,False,True,False
CAPN10,False,True,False,False
CAPN15,False,False,False,True
CAPN5,True,False,False,True
CAPN7,True,False,False,False
CAPRIN1,False,False,True,False
CAPRIN2,False,False,False,True
CAPZA1,False,False,True,False
CAPZA2,True,False,False,False
CARD16,False,False,True,False
CARD17P,False,False,True,False
CARD6,False,False,True,False
CARF,False,False,False,True
CARHSP1,False,True,False,False
CARNMT1,False,False,True,False
CARNS1,False,False,False,True
CARS,True,False,False,False
CARS1,False,False,True,False
CASC2,False,True,False,False
CASC5,False,True,False,False
CASK,True,False,False,True
CASP10,False,False,True,False
CASP2,False,True,False,False
CASP3,True,False,True,False
CASP6,False,True,True,False
CASP7,False,True,True,False
CASP8AP2,False,True,False,False
CASS4,False,False,False,True
CAST,True,False,False,False
CASTOR1,False,False,False,True
CASTOR3P,False,False,False,True
CASZ1,True,False,False,False
CATSPER1,False,False,False,True
CATSPER2,False,True,False,False
CAV1,False,False,True,False
CBFA2T2,False,False,False,True
CBFA2T3,False,False,False,True
CBL,True,False,False,True
CBLB,True,False,False,False
CBLL1,True,False,False,True
CBLN3,False,False,False,True
CBR1,False,False,True,False
CBR3,False,False,False,True
CBR4,False,True,True,False
CBS,True,False,False,False
CBX2,False,True,False,False
CBX3,False,True,True,False
CBX3P2,False,True,False,False
CBX4,True,False,False,False
CBX5,False,True,True,False
CBX6,True,False,False,False
CBX7,False,False,False,True
CBY1,True,False,False,False
CC2D1A,True,False,False,False
CC2D2A,False,True,False,True
CC2D2B,False,False,True,False
CCAR1,True,False,True,False
CCBL1,False,True,False,False
CCDC103,False,True,False,False
CCDC108,False,True,False,False
CCDC109B,False,True,False,False
CCDC110,False,False,True,False
CCDC112,True,False,False,False
CCDC115,True,False,False,False
CCDC117,True,False,True,False
CCDC120,False,False,False,True
CCDC125,True,False,False,False
CCDC130,True,False,False,False
CCDC134,True,False,False,False
CCDC136,False,True,False,True
CCDC14,False,True,False,False
CCDC141,False,False,False,True
CCDC147,False,True,False,False
CCDC149,False,False,False,True
CCDC15,False,True,True,False
CCDC150,False,True,True,False
CCDC151,True,False,False,False
CCDC160,True,False,False,False
CCDC163,False,False,True,False
CCDC163P,True,False,False,False
CCDC164,False,True,False,False
CCDC167,False,False,True,False
CCDC173,False,True,False,False
CCDC174,True,False,False,False
CCDC177,False,True,False,False
CCDC18,False,True,True,False
CCDC19,False,True,False,False
CCDC191,False,False,False,True
CCDC28A,False,False,True,False
CCDC30,True,False,False,False
CCDC32,False,False,True,False
CCDC34,False,False,True,False
CCDC37,False,True,False,False
CCDC39,False,True,False,False
CCDC40,False,True,False,False
CCDC43,True,False,True,False
CCDC47,False,False,True,False
CCDC51,True,False,True,False
CCDC59,True,False,False,False
CCDC6,True,False,False,True
CCDC64,True,False,False,False
CCDC7,False,False,False,True
CCDC71L,True,False,False,False
CCDC77,False,False,True,False
CCDC80,False,True,False,False
CCDC81,True,False,False,False
CCDC82,True,False,True,False
CCDC85A,True,False,False,False
CCDC85C,True,False,False,True
CCDC88A,False,True,True,False
CCDC88B,True,False,False,False
CCDC88C,False,False,False,True
CCDC9,True,False,False,False
CCDC90B,False,False,True,False
CCDC91,True,False,False,False
CCDC92,True,False,False,True
CCDC93,True,False,False,False
CCDC94,False,True,False,False
CCHCR1,False,True,True,False
CCL2,False,True,True,False
CCL25,False,False,True,False
CCL28,False,False,False,True
CCL4,True,False,False,False
CCL5,True,False,False,True
CCL8,True,False,True,False
CCN3,False,False,False,True
CCNA1,False,False,True,False
CCNA2,False,True,True,False
CCNB1,False,True,True,False
CCNB1IP1,False,False,False,True
CCNB2,False,True,True,False
CCNC,False,False,True,False
CCND1,True,True,False,False
CCND2,True,False,True,False
CCNE1,False,True,True,False
CCNE2,False,True,True,False
CCNF,False,True,True,False
CCNG2,True,False,False,True
CCNI,False,False,False,True
CCNJL,False,True,False,False
CCNL1,True,False,False,False
CCNO,False,True,False,False
CCNT1,True,False,False,False
CCNT2,True,False,False,False
CCNY,True,False,False,True
CCPG1,True,False,False,False
CCR1,False,True,True,False
CCR10,False,False,True,False
CCR2,False,False,True,False
CCR3,False,False,False,True
CCR5,False,False,True,False
CCR6,True,False,False,False
CCRL2,False,False,True,False
CCRN4L,True,False,False,False
CCSER1,True,False,False,False
CCSER2,True,False,False,True
CCT2,False,False,True,False
CCT3,False,False,True,False
CCT4,False,False,True,False
CCT5,False,True,True,False
CCT6A,False,False,True,False
CCT6P1,True,False,False,False
CCT6P3,True,False,False,False
CCT7,False,False,True,False
CCT8,False,False,True,False
CD14,False,True,False,False
CD151,False,True,False,False
CD160,False,False,False,True
CD164,True,False,True,False
CD180,False,False,True,False
CD1A,False,False,False,True
CD1C,False,False,False,True
CD1E,False,False,False,True
CD207,False,False,False,True
CD22,False,False,False,True
CD24,False,True,False,True
CD244,False,False,False,True
CD247,False,False,False,True
CD248,False,True,False,False
CD27,False,False,True,False
CD274,False,False,True,False
CD276,False,True,True,False
CD2AP,True,False,True,False
CD2BP2,False,False,True,False
CD302,False,False,False,True
CD320,False,True,True,False
CD34,False,False,False,True
CD36,False,True,False,False
CD37,False,False,False,True
CD38,False,False,True,False
CD3E,False,False,False,True
CD4,False,True,False,True
CD40,True,False,False,False
CD44,False,False,False,True
CD47,False,True,False,False
CD48,False,False,False,True
CD5,False,False,False,True
CD52,False,False,False,True
CD58,False,True,False,False
CD59,False,True,True,False
CD6,False,False,False,True
CD7,False,False,False,True
CD70,False,False,True,False
CD74,False,False,False,True
CD81,False,True,False,False
CD82,False,True,False,False
CD83,False,True,False,True
CD84,False,True,False,False
CD8B,False,False,False,True
CD9,False,True,False,False
CD96,False,False,False,True
CD99L2,False,True,False,False
CDADC1,True,False,False,False
CDAN1,False,False,False,True
CDC14A,True,False,False,True
CDC16,True,False,True,False
CDC20,False,True,True,False
CDC20B,False,True,False,False
CDC23,False,False,True,False
CDC25A,False,True,True,False
CDC25B,False,True,False,False
CDC25C,False,False,True,False
CDC26,False,False,True,False
CDC27,False,False,True,False
CDC34,True,False,False,False
CDC37L1,True,False,False,False
CDC40,True,False,False,False
CDC42BPB,True,False,False,False
CDC42BPG,False,False,False,True
CDC42EP1,True,False,False,False
CDC42EP2,False,True,False,False
CDC42EP3,True,False,False,False
CDC42EP4,True,False,False,False
CDC42SE1,False,True,False,False
CDC45,False,True,True,False
CDC50B,False,False,False,True
CDC5L,False,True,True,False
CDC6,False,True,True,False
CDC7,False,True,True,False
CDC73,False,False,True,False
CDCA2,False,True,True,False
CDCA3,False,True,True,False
CDCA4,False,True,False,False
CDCA5,False,True,True,False
CDCA7,False,True,True,False
CDCA7L,False,True,False,False
CDCA8,False,True,True,False
CDH1,False,False,True,False
CDH11,False,True,False,False
CDH18,True,False,False,False
CDH2,False,True,False,False
CDH20,False,True,False,False
CDH23,False,True,False,False
CDH24,False,True,False,True
CDH4,False,True,False,False
CDHR1,False,False,False,True
CDHR3,False,False,False,True
CDIP1,False,False,False,True
CDIPT,True,False,False,True
CDK1,False,True,True,False
CDK10,False,True,False,False
CDK11A,True,False,False,False
CDK13,True,False,False,True
CDK14,True,False,True,False
CDK17,True,False,True,False
CDK18,False,True,False,False
CDK2,False,True,True,False
CDK20,True,False,False,True
CDK2AP1,False,True,False,False
CDK2AP2,True,False,False,False
CDK4,False,True,True,False
CDK5,False,False,True,False
CDK5R1,True,False,False,True
CDK5R2,True,False,False,False
CDK5RAP1,True,False,True,False
CDK5RAP2,False,True,True,False
CDK5RAP3,False,True,False,False
CDK7,True,False,False,False
CDKAL1,False,False,True,False
CDKL2,False,True,False,False
CDKL5,True,False,False,False
CDKN1A,True,False,False,False
CDKN1B,True,False,False,True
CDKN1C,False,True,False,False
CDKN2A,False,False,True,False
CDKN2AIP,True,False,False,False
CDKN2C,False,True,True,False
CDKN2D,True,False,False,False
CDKN3,False,True,True,False
CDNF,False,True,False,False
CDPF1,False,True,False,False
CDR1,False,True,False,False
CDR2,True,False,False,False
CDT1,False,True,True,False
CDV3,False,False,True,False
CDYL,False,False,True,False
CEACAM19,False,False,False,True
CEBPA,True,False,False,False
CEBPA-AS1,False,True,False,False
CEBPB,True,False,False,False
CEBPD,True,False,False,False
CEBPG,True,False,False,False
CEBPZ,True,False,True,False
CEBPZOS,False,False,False,True
CECR2,True,False,False,False
CECR5,False,True,False,False
CELF1,True,False,False,False
CELF4,True,False,False,False
CELF5,False,True,False,False
CELF6,True,False,False,False
CELSR2,False,True,False,True
CELSR3,True,False,False,False
CEMIP,False,False,False,True
CEMP1,False,True,False,False
CEND1,False,True,False,False
CENPA,False,True,True,False
CENPE,False,True,True,False
CENPF,False,True,True,False
CENPH,False,True,True,False
CENPI,False,True,True,False
CENPJ,False,True,False,False
CENPK,False,True,False,False
CENPL,False,False,True,False
CENPM,False,True,True,False
CENPN,False,True,True,False
CENPO,False,True,True,False
CENPP,False,False,True,False
CENPQ,False,False,True,False
CENPS,False,False,True,False
CENPS-CORT,False,False,True,False
CENPU,False,False,True,False
CENPV,False,True,False,False
CENPW,False,True,True,False
CEP104,True,False,False,False
CEP120,True,False,False,True
CEP126,False,False,False,True
CEP128,False,True,True,False
CEP135,False,True,False,False
CEP15,False,False,True,False
CEP152,False,True,True,False
CEP162,False,False,True,False
CEP170B,False,False,False,True
CEP192,False,True,False,False
CEP20,False,False,True,False
CEP290,True,False,False,False
CEP295,False,False,True,False
CEP350,True,False,False,False
CEP41,False,True,True,False
CEP55,False,True,True,False
CEP57,True,False,False,False
CEP57L1,False,False,True,False
CEP68,False,False,False,True
CEP70,False,True,False,False
CEP76,False,False,True,False
CEP85,False,True,False,False
CEP85L,True,False,False,True
CEP89,True,False,False,False
CEP97,False,False,True,False
CEPT1,False,False,True,False
CERS4,True,False,False,True
CES1,False,False,True,False
CES4A,False,True,False,False
CETN3,False,False,True,False
CFAP161,False,False,False,True
CFAP410,False,False,False,True
CFAP54,False,False,True,False
CFAP97D2,False,False,False,True
CFB,True,False,True,False
CGAS,False,False,True,False
CGN,True,False,True,False
CGRRF1,True,False,False,False
CH25H,False,False,True,False
CHAC1,True,False,True,False
CHAC2,False,False,True,False
CHAF1A,False,True,True,False
CHAF1B,False,True,True,False
CHCHD1,False,False,True,False
CHCHD2,False,False,True,False
CHCHD3,True,False,False,False
CHCHD4,False,False,True,False
CHCHD6,False,False,False,True
CHD1,True,False,False,False
CHD1L,False,True,False,False
CHD2,True,False,False,False
CHD3,False,False,False,True
CHD8,True,False,False,False
CHD9,True,False,False,False
CHDH,False,False,True,False
CHEK1,False,True,True,False
CHEK2,False,True,True,False
CHGB,True,False,False,False
CHI3L1,False,False,False,True
CHIC1,True,False,False,False
CHIC2,True,False,False,False
CHID1,False,True,True,False
CHML,False,True,False,False
CHMP2B,True,False,False,False
CHMP3,False,False,False,True
CHMP5,False,False,True,False
CHMP6,False,True,False,False
CHN2,False,False,False,True
CHODL,False,True,True,False
CHORDC1,True,False,True,False
CHP1,True,False,False,False
CHPF,True,False,True,False
CHPF2,False,True,False,False
CHRAC1,False,True,False,True
CHRDL1,False,True,False,False
CHRNA1,False,True,False,False
CHRNA3,False,True,False,False
CHRNA5,False,True,True,False
CHRNB1,False,True,False,False
