miRTarBase ID,miRNA,Species (miRNA),Target Gene,Target Gene (Entrez ID),Species (Target Gene),Experiments,Support Type,References (PMID)
MIRT619841,hsa-miR-93-5p,hsa,POLM,27434.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619784,hsa-miR-6819-3p,hsa,NRIP2,83714.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619782,hsa-miR-3120-5p,hsa,NRIP2,83714.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT614162,hsa-miR-6868-3p,hsa,MYO1F,4542.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619741,hsa-miR-6819-3p,hsa,SRFBP1,153443.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT611037,hsa-miR-2355-5p,hsa,PTGES,9536.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619613,hsa-miR-140-3p,hsa,MKKS,8195.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT221310,hsa-miR-548ah-3p,hsa,LMBR1,64327.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT221312,hsa-miR-548am-3p,hsa,LMBR1,64327.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610880,hsa-miR-548ah-3p,hsa,NUDCD3,23386.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610878,hsa-miR-548am-3p,hsa,NUDCD3,23386.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610870,hsa-miR-3120-5p,hsa,NUDCD3,23386.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT741336,hsa-miR-6819-3p,hsa,P3H4,10609.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT614094,hsa-miR-664a-5p,hsa,PDE4C,5143.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619551,hsa-miR-26a-1-3p,hsa,GABRG2,2566.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT575219,hsa-miR-17-5p,hsa,PIWIL2,55124.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT575217,hsa-miR-20b-5p,hsa,PIWIL2,55124.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT575214,hsa-miR-93-5p,hsa,PIWIL2,55124.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619541,hsa-miR-3120-5p,hsa,PIWIL2,55124.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610781,hsa-miR-146a-5p,hsa,ELP2,55250.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619481,hsa-miR-3617-5p,hsa,TTC37,9652.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619362,hsa-miR-3120-5p,hsa,CFHR5,81494.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619348,hsa-miR-3120-5p,hsa,GINM1,116254.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT268219,hsa-miR-744-3p,hsa,TIPRL,261726.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619322,hsa-miR-376a-3p,hsa,PIGM,93183.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610617,hsa-miR-134-5p,hsa,ARHGAP18,93663.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610612,hsa-miR-4654,hsa,ARHGAP18,93663.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619248,hsa-miR-3135b,hsa,TIAL1,7073.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619247,hsa-miR-122-5p,hsa,TIAL1,7073.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619227,hsa-miR-548ah-3p,hsa,FUNDC2,65991.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619225,hsa-miR-548am-3p,hsa,FUNDC2,65991.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619212,hsa-miR-6861-5p,hsa,PLXNA3,55558.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT619067,hsa-miR-3120-5p,hsa,BSND,7809.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618928,hsa-miR-3135b,hsa,MEAF6,64769.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618926,hsa-miR-122-5p,hsa,MEAF6,64769.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618914,hsa-miR-6868-3p,hsa,KLHL4,56062.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610378,hsa-miR-2355-3p,hsa,FGD1,2245.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618797,hsa-miR-548ah-3p,hsa,ZIC2,7546.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618795,hsa-miR-548am-3p,hsa,ZIC2,7546.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT615511,hsa-miR-664a-5p,hsa,AGTRAP,57085.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618774,hsa-miR-3135b,hsa,HLA-E,3133.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618772,hsa-miR-122-5p,hsa,HLA-E,3133.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618767,hsa-miR-455-3p,hsa,HLA-E,3133.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610274,hsa-miR-6868-3p,hsa,PLCXD3,345557.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT445449,hsa-miR-548ah-3p,hsa,HSPA14,51182.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT445447,hsa-miR-548am-3p,hsa,HSPA14,51182.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610250,hsa-miR-4796-5p,hsa,SLC35B4,84912.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618672,hsa-miR-4511,hsa,RPP40,10799.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618661,hsa-miR-942-5p,hsa,ATP6AP1L,92270.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618656,hsa-miR-6868-3p,hsa,ATP6AP1L,92270.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618651,hsa-miR-370-3p,hsa,ATP6AP1L,92270.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610196,hsa-miR-1185-1-3p,hsa,CD99,4267.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618617,hsa-miR-6819-3p,hsa,SHOX,6473.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618506,hsa-miR-134-5p,hsa,HSPD1,3329.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610119,hsa-miR-140-3p,hsa,IL17REL,400935.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610119,hsa-miR-140-3p,hsa,IL17REL,400935.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610110,hsa-miR-769-5p,hsa,IL17REL,400935.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610107,hsa-miR-134-5p,hsa,IL17REL,400935.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618477,hsa-miR-3617-5p,hsa,KRTAP4-9,100132386.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618457,hsa-miR-4677-5p,hsa,TMCO1,54499.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618452,hsa-miR-2355-5p,hsa,ZFP30,22835.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610072,hsa-miR-6737-5p,hsa,CRLF1,9244.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT607292,hsa-miR-3120-5p,hsa,CD300E,342510.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610055,hsa-miR-4470,hsa,MYBPC1,4604.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618295,hsa-miR-122-3p,hsa,ZNF682,91120.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618294,hsa-miR-6819-3p,hsa,ZNF682,91120.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618268,hsa-miR-6819-3p,hsa,DDX51,317781.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618216,hsa-miR-148a-5p,hsa,CST3,1471.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609912,hsa-miR-885-5p,hsa,MACC1,346389.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618162,hsa-miR-576-3p,hsa,CHCHD5,84269.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618149,hsa-miR-192-5p,hsa,CHCHD5,84269.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618131,hsa-miR-2355-5p,hsa,GABARAPL3,23766.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT606775,hsa-miR-134-5p,hsa,KIAA0040,9674.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618010,hsa-miR-345-5p,hsa,SLC9A3R2,9351.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT618009,hsa-miR-3120-5p,hsa,SLC9A3R2,9351.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609792,hsa-miR-548ah-3p,hsa,NHSL1,57224.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609790,hsa-miR-548am-3p,hsa,NHSL1,57224.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617919,hsa-miR-425-3p,hsa,WDR73,84942.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609722,hsa-miR-4511,hsa,CPSF6,11052.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT613108,hsa-miR-548ah-3p,hsa,ESR1,2099.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT613106,hsa-miR-548am-3p,hsa,ESR1,2099.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617854,hsa-let-7b-5p,hsa,FMO4,2329.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617843,hsa-miR-134-5p,hsa,FMO4,2329.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617798,hsa-miR-3140-3p,hsa,CHRM2,1129.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609650,hsa-miR-664a-5p,hsa,PACS2,23241.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609642,hsa-miR-6868-3p,hsa,PACS2,23241.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT612344,hsa-miR-664a-5p,hsa,TP53INP1,94241.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT226551,hsa-miR-134-5p,hsa,TP53INP1,94241.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609632,hsa-miR-4470,hsa,PLEKHA8,84725.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609631,hsa-miR-182-5p,hsa,PLEKHA8,84725.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617750,hsa-miR-548ah-3p,hsa,MICA,100507436.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617748,hsa-miR-548am-3p,hsa,MICA,100507436.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT613537,hsa-miR-345-5p,hsa,SPATA3,130560.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT613516,hsa-miR-148a-5p,hsa,CDKN2AIPNL,91368.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617653,hsa-miR-942-5p,hsa,RWDD1,51389.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609535,hsa-miR-942-5p,hsa,ADPRH,141.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617628,hsa-miR-370-3p,hsa,RAB3IP,117177.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617612,hsa-miR-148a-5p,hsa,SHOX2,6474.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617570,hsa-miR-1262,hsa,NDUFB5,4711.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617554,hsa-miR-3135b,hsa,MTO1,25821.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617552,hsa-miR-122-5p,hsa,MTO1,25821.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617545,hsa-miR-744-3p,hsa,MTO1,25821.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609455,hsa-miR-3140-3p,hsa,PLRG1,5356.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617518,hsa-miR-942-5p,hsa,PTDSS1,9791.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617481,hsa-miR-148a-3p,hsa,AP5B1,91056.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT613458,hsa-miR-2355-3p,hsa,B3GNT6,192134.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617446,hsa-miR-3135b,hsa,CCS,9973.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617444,hsa-miR-122-5p,hsa,CCS,9973.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617436,hsa-miR-744-3p,hsa,CCS,9973.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617326,hsa-miR-942-5p,hsa,DPF3,8110.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617310,hsa-miR-3140-3p,hsa,FAM9C,171484.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609279,hsa-miR-494-3p,hsa,MAPKAPK5,8550.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609274,hsa-miR-134-5p,hsa,MAPKAPK5,8550.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617258,hsa-miR-3120-5p,hsa,GLIPR1L2,144321.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609254,hsa-miR-6075,hsa,XRCC3,7517.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT607222,hsa-miR-3120-5p,hsa,ACSM2A,123876.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617116,hsa-miR-370-3p,hsa,KANK2,25959.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609179,hsa-miR-548ah-3p,hsa,ZNF581,51545.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609177,hsa-miR-548am-3p,hsa,ZNF581,51545.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617098,hsa-miR-6819-3p,hsa,ZNF667,63934.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617073,hsa-miR-942-5p,hsa,SPIB,6689.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617067,hsa-miR-6868-3p,hsa,SPIB,6689.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617044,hsa-miR-6861-5p,hsa,ZNF610,162963.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617039,hsa-miR-655-3p,hsa,ZNF610,162963.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609142,hsa-miR-664a-5p,hsa,ZNF610,162963.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT617021,hsa-miR-192-5p,hsa,ZBTB8B,728116.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT613369,hsa-miR-361-3p,hsa,ACVR2B,93.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT615067,hsa-miR-3140-3p,hsa,COLEC12,81035.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616982,hsa-miR-361-3p,hsa,EPOR,2057.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT615015,hsa-miR-576-3p,hsa,ERGIC2,51290.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT613001,hsa-miR-664a-5p,hsa,GATA6,2627.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT612970,hsa-miR-182-5p,hsa,GID4,79018.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT612894,hsa-miR-6868-3p,hsa,HMGB1,3146.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT576125,hsa-miR-3120-5p,hsa,HRK,8739.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT614948,hsa-miR-134-5p,hsa,KAT6B,23522.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616966,hsa-miR-3120-5p,hsa,LMX1A,4009.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616964,hsa-miR-6868-3p,hsa,LMX1A,4009.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT615587,hsa-miR-103a-3p,hsa,NACC2,138151.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT615585,hsa-miR-658,hsa,NACC2,138151.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT055349,hsa-miR-548ah-3p,hsa,PDCD4,27250.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT055351,hsa-miR-548am-3p,hsa,PDCD4,27250.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609773,hsa-miR-140-3p,hsa,PLCL1,5334.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT612674,hsa-miR-942-5p,hsa,POU2F1,5451.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT612570,hsa-miR-134-5p,hsa,RBBP5,5929.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT614727,hsa-miR-28-5p,hsa,TEAD3,7005.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT613858,hsa-miR-3140-3p,hsa,TNFRSF9,3604.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT612281,hsa-miR-2355-3p,hsa,ZMAT3,64393.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616929,hsa-miR-2355-5p,hsa,ZNF638,27332.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609115,hsa-miR-3120-5p,hsa,ZNF703,80139.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT609114,hsa-miR-146b-3p,hsa,ZNF703,80139.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616894,hsa-miR-2355-3p,hsa,FAHD2A,51011.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616025,hsa-miR-942-5p,hsa,PRRG4,79056.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616022,hsa-miR-6868-3p,hsa,PRRG4,79056.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT614569,hsa-miR-548ah-3p,hsa,GMPR,2766.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT614567,hsa-miR-548am-3p,hsa,GMPR,2766.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT079869,hsa-miR-494-3p,hsa,DSG2,1829.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616849,hsa-miR-146a-5p,hsa,ZNF629,23361.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT611938,hsa-miR-134-5p,hsa,ZNF106,64397.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT612399,hsa-miR-30e-5p,hsa,STRN,6801.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616811,hsa-miR-6868-3p,hsa,PAPPA-AS1,493913.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT575994,hsa-miR-17-5p,hsa,FEM1A,55527.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT575992,hsa-miR-20b-5p,hsa,FEM1A,55527.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT575989,hsa-miR-93-5p,hsa,FEM1A,55527.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT575977,hsa-miR-134-5p,hsa,FEM1A,55527.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT611780,hsa-miR-361-3p,hsa,EIF2B5,8893.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616768,hsa-miR-3135b,hsa,LONP2,83752.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT611641,hsa-miR-2355-3p,hsa,LIPC,3990.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616752,hsa-miR-4796-5p,hsa,SVOP,55530.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616694,hsa-miR-2355-3p,hsa,UBXN2A,165324.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616687,hsa-miR-455-3p,hsa,GNAI2,2771.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT611328,hsa-miR-140-3p,hsa,NANOS1,340719.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616679,hsa-miR-6868-3p,hsa,FJX1,24147.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT613042,hsa-miR-148a-3p,hsa,FOXP1,27086.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616676,hsa-miR-361-3p,hsa,PRR15,222171.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT615805,hsa-miR-942-5p,hsa,COQ7,10229.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616637,hsa-miR-744-3p,hsa,LRAT,9227.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT611136,hsa-miR-140-3p,hsa,GGT7,2686.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT611136,hsa-miR-140-3p,hsa,GGT7,2686.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT611071,hsa-miR-134-5p,hsa,ZNF621,285268.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT611024,hsa-miR-548ah-3p,hsa,KCNK10,54207.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT611022,hsa-miR-548am-3p,hsa,KCNK10,54207.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT542093,hsa-miR-1185-1-3p,hsa,KCNK10,54207.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610919,hsa-miR-106b-3p,hsa,CHST15,51363.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT613291,hsa-miR-6868-3p,hsa,BACE2,25825.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610845,hsa-miR-664a-5p,hsa,ZNF44,51710.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT612441,hsa-miR-6836-5p,hsa,SMOC2,64094.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT612438,hsa-miR-134-5p,hsa,SMOC2,64094.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610802,hsa-miR-370-3p,hsa,KLK2,3817.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616587,hsa-miR-487a-3p,hsa,KCNK5,8645.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616586,hsa-miR-140-3p,hsa,ZNF460,10794.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT497510,hsa-miR-548ah-3p,hsa,ZNF652,22834.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT497508,hsa-miR-548am-3p,hsa,ZNF652,22834.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT616576,hsa-miR-3140-3p,hsa,SIPA1L2,57568.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610690,hsa-miR-4677-5p,hsa,FAM89A,375061.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610675,hsa-miR-548ah-3p,hsa,SYT2,127833.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610673,hsa-miR-548am-3p,hsa,SYT2,127833.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT268219,hsa-miR-744-3p,hsa,TIPRL,261726.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610573,hsa-miR-6737-5p,hsa,CACUL1,143384.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610378,hsa-miR-2355-3p,hsa,FGD1,2245.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT575593,hsa-miR-134-5p,hsa,GNL1,2794.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT615474,hsa-miR-6868-3p,hsa,RPS6KA3,6197.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610196,hsa-miR-1185-1-3p,hsa,CD99,4267.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610178,hsa-miR-376a-3p,hsa,C4orf19,55286.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610119,hsa-miR-140-3p,hsa,IL17REL,400935.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610119,hsa-miR-140-3p,hsa,IL17REL,400935.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610110,hsa-miR-769-5p,hsa,IL17REL,400935.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610107,hsa-miR-134-5p,hsa,IL17REL,400935.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610072,hsa-miR-6737-5p,hsa,CRLF1,9244.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT607292,hsa-miR-3120-5p,hsa,CD300E,342510.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT610055,hsa-miR-4470,hsa,MYBPC1,4604.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT613731,hsa-miR-2355-3p,hsa,SERPINA3,12.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT615405,hsa-miR-324-3p,hsa,VDAC2,7417.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT615403,hsa-miR-6836-5p,hsa,VDAC2,7417.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT615394,hsa-miR-2355-3p,hsa,VDAC2,7417.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
MIRT615381,hsa-miR-2355-3p,hsa,ZNF747,65988.0,hsa,HITS-CLIP,Functional MTI (Weak),23824327.0
